Name,Anime_url,Positive_ratio,Total_reviews
Yoligongju Loopy,https://myanimelist.net/anime/27467/Yoligongju_Loopy,0.0,0
Yowai Robot to 10 no Story Project,https://myanimelist.net/anime/34935/Yowai_Robot_to_10_no_Story_Project,0.0,0
Starlight Scramble Renai Kouhosei,https://myanimelist.net/anime/9500/Starlight_Scramble_Renai_Kouhosei,0.0,0
Suna no Akari,https://myanimelist.net/anime/41102/Suna_no_Akari,0.0,0
Time Slip Ichimannen: Prime Rose,https://myanimelist.net/anime/5293/Time_Slip_Ichimannen__Prime_Rose,36.80864275266453,3
Wakusei Robo Danguard Ace tai Konchuu Robot Gundan,https://myanimelist.net/anime/8707/Wakusei_Robo_Danguard_Ace_tai_Konchuu_Robot_Gundan,0.0,0
Violence Jack: Jigoku Gai-hen,https://myanimelist.net/anime/1342/Violence_Jack__Jigoku_Gai-hen,37.8081011534993,16
Wasurerareta Ningyou,https://myanimelist.net/anime/29867/Wasurerareta_Ningyou,0.0,0
Zhan Long Si Qu,https://myanimelist.net/anime/31698/Zhan_Long_Si_Qu,0.0,0
"""Aesop"" no Ohanashi yori: Ushi to Kaeru, Yokubatta Inu",https://myanimelist.net/anime/25627/Aesop_no_Ohanashi_yori__Ushi_to_Kaeru_Yokubatta_Inu,0.0,0
47 Todoufuken R,https://myanimelist.net/anime/23149/47_Todoufuken_R,0.0,0
23rd Japan Media Arts Festival Introduction,https://myanimelist.net/anime/42845/23rd_Japan_Media_Arts_Festival_Introduction,0.0,0
A-Girl,https://myanimelist.net/anime/5447/A-Girl,70.94633028419162,9
Ahiru no Pekkle no Ahiru no Drakestail,https://myanimelist.net/anime/22571/Ahiru_no_Pekkle_no_Ahiru_no_Drakestail,0.0,0
Akuma no Memumemu-chan,https://myanimelist.net/anime/36875/Akuma_no_Memumemu-chan,58.62339851053184,3
Aoku Tsuzuku Pass,https://myanimelist.net/anime/38554/Aoku_Tsuzuku_Pass,0.0,0
Asa da yo! Kaishain,https://myanimelist.net/anime/33044/Asa_da_yo_Kaishain,0.0,0
Baton,https://myanimelist.net/anime/6189/Baton,77.7787423100072,1
Chibi Godzilla,https://myanimelist.net/anime/38820/Chibi_Godzilla,0.0,0
Bear Bear Bear Kuma! Kumadam-hen,https://myanimelist.net/anime/45605/Bear_Bear_Bear_Kuma_Kumadam-hen,22.81133144187902,1
CoroCoro Monster Ball,https://myanimelist.net/anime/51866/CoroCoro_Monster_Ball,0.0,0
Code Geass: Hangyaku no Lelouch DVD Magazine Picture Drama,https://myanimelist.net/anime/41075/Code_Geass__Hangyaku_no_Lelouch_DVD_Magazine_Picture_Drama,22.4716554775275,2
Dogeza de Tanondemita,https://myanimelist.net/anime/42571/Dogeza_de_Tanondemita,45.73298514963802,26
Gaikan Chiba,https://myanimelist.net/anime/37906/Gaikan_Chiba,0.0,0
Hello Kitty no Kieta Santa-san no Okurimono,https://myanimelist.net/anime/18823/Hello_Kitty_no_Kieta_Santa-san_no_Okurimono,0.0,0
Hello Kitty no Oyayubi-hime (OVA),https://myanimelist.net/anime/17481/Hello_Kitty_no_Oyayubi-hime_OVA,0.0,0
Kimberly Mahou Gakkou no Yukai na Nichijou,https://myanimelist.net/anime/55804/Kimberly_Mahou_Gakkou_no_Yukai_na_Nichijou,0.0,0
Inu to Shounen,https://myanimelist.net/anime/54357/Inu_to_Shounen,33.305580959814286,3
Kodomo no Keijijougaku,https://myanimelist.net/anime/8333/Kodomo_no_Keijijougaku,41.02743410361818,2
Kotowaza House,https://myanimelist.net/anime/20117/Kotowaza_House,0.0,0
Lupin VIII,https://myanimelist.net/anime/13249/Lupin_VIII,35.75807937420055,2
Momotarou,https://myanimelist.net/anime/10758/Momotarou,0.0,0
Momo Kyun Sword,https://myanimelist.net/anime/22225/Momo_Kyun_Sword,56.62037829439637,6
Naeil-eun Pyeongbeomhae Jilgeoya,https://myanimelist.net/anime/35996/Naeil-eun_Pyeongbeomhae_Jilgeoya,0.0,0
Paris no Isabelle,https://myanimelist.net/anime/3879/Paris_no_Isabelle,40.30272196227588,3
Pochacco no Jack to Mame no Ki,https://myanimelist.net/anime/22493/Pochacco_no_Jack_to_Mame_no_Ki,0.0,0
Platonic Chain: Web,https://myanimelist.net/anime/5492/Platonic_Chain__Web,27.63669699160764,2
Pokemon Daiundoukai,https://myanimelist.net/anime/51884/Pokemon_Daiundoukai,0.0,0
Promedicus,https://myanimelist.net/anime/37877/Promedicus,0.0,0
Red Ash: Gearworld,https://myanimelist.net/anime/33391/Red_Ash__Gearworld,69.53031121455331,1
Ryuukyuu Timeline 2: Tedako no Machi Tanbou,https://myanimelist.net/anime/53861/Ryuukyuu_Timeline_2__Tedako_no_Machi_Tanbou,0.0,0
Kai Doh Maru,https://myanimelist.net/anime/1622/Kai_Doh_Maru,35.2916037692715,7
"Kanojo, Okarishimasu: Date Movie",https://myanimelist.net/anime/51135/Kanojo_Okarishimasu__Date_Movie,0.0,0
Long Dao Qi Yuan,https://myanimelist.net/anime/5889/Long_Dao_Qi_Yuan,0.0,0
Marie & Gali Special,https://myanimelist.net/anime/6684/Marie___Gali_Special,0.0,0
New Tokyo Ondo,https://myanimelist.net/anime/30864/New_Tokyo_Ondo,0.0,0
Pochama Sweets,https://myanimelist.net/anime/51018/Pochama_Sweets,0.0,0
Shinkai Densetsu Meremanoid,https://myanimelist.net/anime/15579/Shinkai_Densetsu_Meremanoid,76.362555713107,1
One Room,https://myanimelist.net/anime/34392/One_Room,45.62654470230482,49
Surprise 4 U.,https://myanimelist.net/anime/24237/Surprise_4_U,0.0,0
Tatakae!! Ramenman (Movie),https://myanimelist.net/anime/16728/Tatakae_Ramenman_Movie,0.0,0
Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,https://myanimelist.net/anime/12881/Tsuki_wa_Higashi_ni_Hi_wa_Nishi_ni__Operation_Sanctuary_OVA,0.0,0
Uchuu Neko: Mardock no Bouken,https://myanimelist.net/anime/33086/Uchuu_Neko__Mardock_no_Bouken,0.0,0
Tosca,https://myanimelist.net/anime/48969/Tosca,35.267196849504195,1
Urarochi Diamond,https://myanimelist.net/anime/4098/Urarochi_Diamond,0.0,0
Usagi-chan de Cue!!,https://myanimelist.net/anime/991/Usagi-chan_de_Cue,53.58901530544644,5
Wares: Beyond,https://myanimelist.net/anime/36883/Wares__Beyond,0.0,0
Variable Geo,https://myanimelist.net/anime/1183/Variable_Geo,36.00078999892593,4
Hana to Mogura,https://myanimelist.net/anime/13089/Hana_to_Mogura,0.0,0
Gokicha!!,https://myanimelist.net/anime/10258/Gokicha,53.966931524315136,6
What's Michael?,https://myanimelist.net/anime/12005/Whats_Michael,23.446385038682298,1
Iwaki Meisei Daigaku,https://myanimelist.net/anime/34328/Iwaki_Meisei_Daigaku,0.0,0
Jantama Pong☆ Web Special,https://myanimelist.net/anime/51465/Jantama_Pong☆_Web_Special,0.0,0
Hei Mao Jing Zhang,https://myanimelist.net/anime/34510/Hei_Mao_Jing_Zhang,16.540885303603165,2
AIKa Zero Picture Drama,https://myanimelist.net/anime/7453/AIKa_Zero_Picture_Drama,0.0,0
And2! And2!,https://myanimelist.net/anime/38346/And2_And2,0.0,0
Anisava,https://myanimelist.net/anime/27757/Anisava,38.45304527251708,2
Aozora Under Girls!,https://myanimelist.net/anime/35651/Aozora_Under_Girls,0.0,0
Chein Kuro-Nikuru!!,https://myanimelist.net/anime/34765/Chein_Kuro-Nikuru,0.0,0
Cap Kakumei Bottleman,https://myanimelist.net/anime/42890/Cap_Kakumei_Bottleman,79.26779608194853,2
Cyborg 009: The Reopening,https://myanimelist.net/anime/9629/Cyborg_009__The_Reopening,0.0,0
DinoZone,https://myanimelist.net/anime/3499/DinoZone,22.461072711002576,1
Duel Masters!!,https://myanimelist.net/anime/39039/Duel_Masters,65.85573354734595,1
"Diabolik Lovers More,Blood",https://myanimelist.net/anime/29974/Diabolik_Lovers_MoreBlood,37.96028783609408,45
Fruity Samurai,https://myanimelist.net/anime/30173/Fruity_Samurai,0.0,0
Gakuen Tokusou Hikaruon,https://myanimelist.net/anime/1927/Gakuen_Tokusou_Hikaruon,56.30472565526709,2
Get Up! Get Live! #Geragera,https://myanimelist.net/anime/41807/Get_Up_Get_Live_Geragera,0.0,0
Gekidol: Actidol Project,https://myanimelist.net/anime/32455/Gekidol__Actidol_Project,46.493333048593314,11
Himitsukessha Taka no Tsume The Movie 1: Soutou wa Nido Shinu,https://myanimelist.net/anime/8355/Himitsukessha_Taka_no_Tsume_The_Movie_1__Soutou_wa_Nido_Shinu,0.0,0
Gundam: Mission to the Rise,https://myanimelist.net/anime/4540/Gundam__Mission_to_the_Rise,0.0,1
Himitsukessha Taka no Tsume: Christmas Daisakusen,https://myanimelist.net/anime/34354/Himitsukessha_Taka_no_Tsume__Christmas_Daisakusen,0.0,0
Hopiwa Chadolbawi,https://myanimelist.net/anime/18309/Hopiwa_Chadolbawi,0.0,0
Kamiusagi Rope,https://myanimelist.net/anime/13817/Kamiusagi_Rope,0.0,0
"Kanojo, Okarishimasu Petit Special",https://myanimelist.net/anime/55032/Kanojo_Okarishimasu_Petit_Special,0.0,0
Kenda Master Ken (TV),https://myanimelist.net/anime/51636/Kenda_Master_Ken_TV,16.442034749374052,1
Makeruna! Makendou,https://myanimelist.net/anime/2081/Makeruna_Makendou,25.26096545197651,2
Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,https://myanimelist.net/anime/434/Legend_of_Lemnear__Kyokuguro_no_Tsubasa_Valkisas,49.645440254649856,9
Mikan-Seijin,https://myanimelist.net/anime/6907/Mikan-Seijin,14.968639455421457,1
Moonrakers,https://myanimelist.net/anime/23835/Moonrakers,22.194368509188266,1
Nanja Monja Obake,https://myanimelist.net/anime/29495/Nanja_Monja_Obake,16.80745030788789,1
Neo Faust,https://myanimelist.net/anime/30217/Neo_Faust,0.0,0
Oretacha Youkai Ningen,https://myanimelist.net/anime/36135/Oretacha_Youkai_Ningen,0.0,0
Obake no Dokurou,https://myanimelist.net/anime/30324/Obake_no_Dokurou,49.84378913572736,1
Pi Po Pa Po Patrol-kun,https://myanimelist.net/anime/3458/Pi_Po_Pa_Po_Patrol-kun,0.0,0
"Pikachu, Pochama to Fushigi na Nendo",https://myanimelist.net/anime/51885/Pikachu_Pochama_to_Fushigi_na_Nendo,0.0,0
Shin Shinka no Mi Gekijou Special,https://myanimelist.net/anime/56638/Shin_Shinka_no_Mi_Gekijou_Special,0.0,0
Sylvanian Families,https://myanimelist.net/anime/8644/Sylvanian_Families,0.0,0
Tanjou!! KKT21,https://myanimelist.net/anime/39862/Tanjou_KKT21,0.0,0
Toukiden Kiwami,https://myanimelist.net/anime/25873/Toukiden_Kiwami,0.0,0
Ugoite Hamidase! Machikado Mazoku,https://myanimelist.net/anime/40756/Ugoite_Hamidase_Machikado_Mazoku,0.0,0
W'z,https://myanimelist.net/anime/37509/Wz,34.847221831962784,9
SpoGomi: World Cup Exhibition Match-hen,https://myanimelist.net/anime/51300/SpoGomi__World_Cup_Exhibition_Match-hen,92.72762091956402,1
Tang Lang Bu Chan,https://myanimelist.net/anime/31972/Tang_Lang_Bu_Chan,23.955805030908824,1
Tentai Fu,https://myanimelist.net/anime/51922/Tentai_Fu,0.0,0
Uchurei!,https://myanimelist.net/anime/6947/Uchurei,0.0,0
Umi no Uta,https://myanimelist.net/anime/43432/Umi_no_Uta,57.64849699876424,1
Virtual-san wa Miteiru Specials,https://myanimelist.net/anime/38998/Virtual-san_wa_Miteiru_Specials,0.0,0
X Maiden,https://myanimelist.net/anime/22757/X_Maiden,35.560494170247445,1
Bikini Warriors OVA,https://myanimelist.net/anime/33712/Bikini_Warriors_OVA,58.772254075143735,4
Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Omake Flash,https://myanimelist.net/anime/18881/Code_Geass__Hangyaku_no_Lelouch_-_Kiseki_no_Birthday_Omake_Flash,22.988929994050665,2
Coluboccoro,https://myanimelist.net/anime/11735/Coluboccoro,0.0,0
DC Super Heroes vs Taka no Tsumedan,https://myanimelist.net/anime/35219/DC_Super_Heroes_vs_Taka_no_Tsumedan,0.0,0
Exper Zenon,https://myanimelist.net/anime/10463/Exper_Zenon,29.771821805652227,1
Gamba: Gamba to Nakama-tachi,https://myanimelist.net/anime/30738/Gamba__Gamba_to_Nakama-tachi,0.0,0
Ganbare! Marine Kid,https://myanimelist.net/anime/8897/Ganbare_Marine_Kid,0.0,0
Hand Shakers: Go ago Go,https://myanimelist.net/anime/35202/Hand_Shakers__Go_ago_Go,42.63451260230028,2
Heya/Keitai,https://myanimelist.net/anime/23061/Heya_Keitai,56.27087286598855,2
Hulaing Babies Aratame - Staying Babies: Chikyuu wo Mamore! Staying Babies with Yuusha Hayami-san,https://myanimelist.net/anime/42546/Hulaing_Babies_Aratame_-_Staying_Babies__Chikyuu_wo_Mamore_Staying_Babies_with_Yuusha_Hayami-san,0.0,0
In the Sea and near a Girl.,https://myanimelist.net/anime/39179/In_the_Sea_and_near_a_Girl,0.0,0
Kerokero Keroppi no Bokutachi no Takaramono,https://myanimelist.net/anime/17985/Kerokero_Keroppi_no_Bokutachi_no_Takaramono,0.0,0
Kerokero Keroppi no Bouken: Pink no Kinoko,https://myanimelist.net/anime/18087/Kerokero_Keroppi_no_Bouken__Pink_no_Kinoko,0.0,0
Kidou Senshi Gundam ZZ: Gundam Frag.,https://myanimelist.net/anime/9708/Kidou_Senshi_Gundam_ZZ__Gundam_Frag,49.55326818866376,1
Macross Fufonfia,https://myanimelist.net/anime/4939/Macross_Fufonfia,0.0,0
Mahoutsukai Reimeiki Mini Anime,https://myanimelist.net/anime/51349/Mahoutsukai_Reimeiki_Mini_Anime,0.0,0
Man with a Mission The Animation,https://myanimelist.net/anime/41477/Man_with_a_Mission_The_Animation,0.0,0
School Days,https://myanimelist.net/anime/2476/School_Days,41.19422330812097,809
Osaru no Monkichi no Kin no Ono Gin no Ono,https://myanimelist.net/anime/22567/Osaru_no_Monkichi_no_Kin_no_Ono_Gin_no_Ono,0.0,0
Nodoka Mori no Doubutsu Daisakusen,https://myanimelist.net/anime/9575/Nodoka_Mori_no_Doubutsu_Daisakusen,67.91359000525833,2
Sabaku no Kuni no Oujosama,https://myanimelist.net/anime/23707/Sabaku_no_Kuni_no_Oujosama,0.0,0
PES: Peace Eco Smile,https://myanimelist.net/anime/13427/PES__Peace_Eco_Smile,18.216838947169705,3
School Days: Magical Heart Kokoro-chan,https://myanimelist.net/anime/3328/School_Days__Magical_Heart_Kokoro-chan,64.06976913837548,6
Seihou Tenshi Angel Links: Meifon no Special Kaisetsu Corner,https://myanimelist.net/anime/23595/Seihou_Tenshi_Angel_Links__Meifon_no_Special_Kaisetsu_Corner,0.0,0
Kidou Senshi SD Gundam Mk-IV Special,https://myanimelist.net/anime/52389/Kidou_Senshi_SD_Gundam_Mk-IV_Special,0.0,0
Nengajou 2021: Mugen Shougatsu,https://myanimelist.net/anime/53008/Nengajou_2021__Mugen_Shougatsu,0.0,0
"Letchu, Getchu, Saru Getchu",https://myanimelist.net/anime/31054/Letchu_Getchu_Saru_Getchu,65.01056109661666,1
Ohayou Ninja-tai Gatchaman,https://myanimelist.net/anime/31517/Ohayou_Ninja-tai_Gatchaman,0.0,0
Pâtisserie no Monster,https://myanimelist.net/anime/33122/Pâtisserie_no_Monster,0.0,0
Onara Gorou,https://myanimelist.net/anime/33274/Onara_Gorou,56.05014608147386,13
Onna Senshi Efe & Jira: Gude no Monshou,https://myanimelist.net/anime/2069/Onna_Senshi_Efe___Jira__Gude_no_Monshou,64.16867391596739,2
"Pokemon de Manabi, Asobu",https://myanimelist.net/anime/51870/Pokemon_de_Manabi_Asobu,0.0,0
Planzet,https://myanimelist.net/anime/8297/Planzet,31.675204432894294,6
Rinshi!! Ekoda-chan,https://myanimelist.net/anime/38162/Rinshi_Ekoda-chan,57.86473112291189,8
Schoolyard,https://myanimelist.net/anime/40001/Schoolyard,0.0,0
Shin Karate Jigoku-hen,https://myanimelist.net/anime/10304/Shin_Karate_Jigoku-hen,13.453305886181832,2
"Watashitachi, Luck Logic-bu! 2",https://myanimelist.net/anime/33776/Watashitachi_Luck_Logic-bu_2,0.0,0
Tadaima! Chibi Godzilla,https://myanimelist.net/anime/42500/Tadaima_Chibi_Godzilla,62.31093425038641,1
Yogen-sha Ikusei Gakuen: Fortune Tellers Academy,https://myanimelist.net/anime/35353/Yogen-sha_Ikusei_Gakuen__Fortune_Tellers_Academy,0.0,0
Yurumi to Shimeru,https://myanimelist.net/anime/29751/Yurumi_to_Shimeru,0.0,0
2020 Nyeon Ujuui Wonder Kiddy,https://myanimelist.net/anime/16696/2020_Nyeon_Ujuui_Wonder_Kiddy,0.0,0
Ankoku Shindenshou Takegami,https://myanimelist.net/anime/1244/Ankoku_Shindenshou_Takegami,41.54106653772875,3
Chikatetsu ni Noru,https://myanimelist.net/anime/36888/Chikatetsu_ni_Noru,0.0,0
Basilisk: Ouka Ninpouchou,https://myanimelist.net/anime/35964/Basilisk__Ouka_Ninpouchou,29.51277101458997,8
Destiny Child,https://myanimelist.net/anime/41480/Destiny_Child,38.680219729045945,2
Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi,https://myanimelist.net/anime/3025/Dragon_Slayer_Eiyuu_Densetsu__Ouji_no_Tabidachi,67.94746187533833,3
Frypan Jiisan,https://myanimelist.net/anime/30071/Frypan_Jiisan,0.0,0
Divine Gate,https://myanimelist.net/anime/31710/Divine_Gate,28.55111543509999,49
Field ni Soyogu Kaze,https://myanimelist.net/anime/18443/Field_ni_Soyogu_Kaze,0.0,1
"Go! Go! 575: Meippai ni, Hajiketeru?",https://myanimelist.net/anime/28077/Go_Go_575__Meippai_ni_Hajiketeru,33.88623324655278,2
Gavora,https://myanimelist.net/anime/42257/Gavora,78.4699175571634,1
Yuureisen,https://myanimelist.net/anime/11447/Yuureisen,72.15289803882655,2
100% Renewable Energy,https://myanimelist.net/anime/39208/100_Renewable_Energy,0.0,0
Beast Saga,https://myanimelist.net/anime/15795/Beast_Saga,0.0,0
Ashinaga Ojisan,https://myanimelist.net/anime/20587/Ashinaga_Ojisan,32.16305538644718,2
Dragon Quest X: Boukensha-tachi no Kiseki,https://myanimelist.net/anime/36112/Dragon_Quest_X__Boukensha-tachi_no_Kiseki,0.0,0
Go! Go! Kadendanshi,https://myanimelist.net/anime/19169/Go_Go_Kadendanshi,0.0,0
Doudou,https://myanimelist.net/anime/13407/Doudou,82.64276656771847,1
Happy Kappy Recap,https://myanimelist.net/anime/11389/Happy_Kappy_Recap,0.0,0
Heisei no Cinderella: Kiko-sama Monogatari,https://myanimelist.net/anime/24257/Heisei_no_Cinderella__Kiko-sama_Monogatari,0.0,0
40-shuunen da yo!! CoroCoro All-Star Shougakkou,https://myanimelist.net/anime/35745/40-shuunen_da_yo_CoroCoro_All-Star_Shougakkou,0.0,0
Ahiru no Pekkle no Hihou wo Sagase,https://myanimelist.net/anime/22621/Ahiru_no_Pekkle_no_Hihou_wo_Sagase,0.0,0
Alice Gear Aegis: Doki! Actress Darake no Mermaid Grand Prix♥,https://myanimelist.net/anime/43506/Alice_Gear_Aegis__Doki_Actress_Darake_no_Mermaid_Grand_Prix♥,0.0,0
Bavel no Hon,https://myanimelist.net/anime/4458/Bavel_no_Hon,52.27431202996178,3
Chikajou no Mamono,https://myanimelist.net/anime/53794/Chikajou_no_Mamono,0.0,0
Da Wei Bei Ken: Daomei Tegong Xiong,https://myanimelist.net/anime/35921/Da_Wei_Bei_Ken__Daomei_Tegong_Xiong,0.0,0
Dennou Sentai Voogie's★Angel Gaiden: Susume! Super★Angels!,https://myanimelist.net/anime/23855/Dennou_Sentai_Voogies★Angel_Gaiden__Susume_Super★Angels,0.0,0
Eko Eko Azarak,https://myanimelist.net/anime/6267/Eko_Eko_Azarak,0.0,0
Eizouken Mini Anime,https://myanimelist.net/anime/41454/Eizouken_Mini_Anime,33.190720676377126,1
Fujilog,https://myanimelist.net/anime/10533/Fujilog,0.0,0
Gakusen Toshi Asterisk Mini Drama,https://myanimelist.net/anime/52200/Gakusen_Toshi_Asterisk_Mini_Drama,0.0,0
Itsumo Kokoro ni Ho,https://myanimelist.net/anime/34121/Itsumo_Kokoro_ni_Ho,0.0,0
Himitsukessha Taka no Tsume The Movie 3: http://takanotsume.jp wa Eien ni,https://myanimelist.net/anime/8357/Himitsukessha_Taka_no_Tsume_The_Movie_3__http___takanotsumejp_wa_Eien_ni,51.1136705089403,1
Kidou Senshi Gundam-san: Hiyoko Days ― Suisei Hiyoko to Fushigi na Ofuda,https://myanimelist.net/anime/33228/Kidou_Senshi_Gundam-san__Hiyoko_Days_―_Suisei_Hiyoko_to_Fushigi_na_Ofuda,0.0,0
Kiki to Lala no Habatake! Pegasus,https://myanimelist.net/anime/29247/Kiki_to_Lala_no_Habatake_Pegasus,0.0,0
Kino,https://myanimelist.net/anime/35981/Kino,65.88628884126244,1
MAPS: Densetsu no Samayoeru Seijin-tachi,https://myanimelist.net/anime/3183/MAPS__Densetsu_no_Samayoeru_Seijin-tachi,72.62676245380187,1
Ochou Fujin no Gensou,https://myanimelist.net/anime/28143/Ochou_Fujin_no_Gensou,60.55965935160892,1
Ohanashi no Hana,https://myanimelist.net/anime/39206/Ohanashi_no_Hana,0.0,0
Oi-san to 40 no Monogatari,https://myanimelist.net/anime/38058/Oi-san_to_40_no_Monogatari,0.0,0
Oretacha Youkai Ningen G,https://myanimelist.net/anime/37559/Oretacha_Youkai_Ningen_G,0.0,0
Pokemon Moncolle Story,https://myanimelist.net/anime/51955/Pokemon_Moncolle_Story,0.0,0
Readyyy!,https://myanimelist.net/anime/38485/Readyyy,0.0,0
Shin Shinka no Mi Gekijou,https://myanimelist.net/anime/53595/Shin_Shinka_no_Mi_Gekijou,0.0,0
Sakana no Iu Koto wo Kiku,https://myanimelist.net/anime/34634/Sakana_no_Iu_Koto_wo_Kiku,70.65686036253511,1
"Taka no Tsumedan Yoshida Presents ""Sengoku Taiga"" no Susume",https://myanimelist.net/anime/39762/Taka_no_Tsumedan_Yoshida_Presents_Sengoku_Taiga_no_Susume,0.0,0
The Place Where We Were,https://myanimelist.net/anime/7844/The_Place_Where_We_Were,0.0,0
The Gakuen Choujo-tai,https://myanimelist.net/anime/12401/The_Gakuen_Choujo-tai,61.32167612870391,4
Ultraman Graffiti,https://myanimelist.net/anime/11695/Ultraman_Graffiti,0.0,0
Usakame Special,https://myanimelist.net/anime/34615/Usakame_Special,0.0,0
Shin Kabukichou Story Hana no Asukagumi!,https://myanimelist.net/anime/17221/Shin_Kabukichou_Story_Hana_no_Asukagumi,0.0,0
_Summer,https://myanimelist.net/anime/1692/_Summer,35.69710627141811,6
Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,https://myanimelist.net/anime/38573/Tsuujou_Kougeki_ga_Zentai_Kougeki_de_Ni-kai_Kougeki_no_Okaasan_wa_Suki_desu_ka,32.00326226176611,105
Teinenpi Shoujo Heidi,https://myanimelist.net/anime/8176/Teinenpi_Shoujo_Heidi,0.0,0
The Dawn of Ape,https://myanimelist.net/anime/49332/The_Dawn_of_Ape,0.0,0
The★Fire G-Men,https://myanimelist.net/anime/38338/The★Fire_G-Men,0.0,0
Top wo Nerae 2! Kagaku Kouza,https://myanimelist.net/anime/20547/Top_wo_Nerae_2_Kagaku_Kouza,0.0,0
Toshishun,https://myanimelist.net/anime/6124/Toshishun,0.0,0
11:08,https://myanimelist.net/anime/51078/11_08,0.0,0
Bamboo Blade: Fanfu-Fufe-Fo,https://myanimelist.net/anime/28813/Bamboo_Blade__Fanfu-Fufe-Fo,0.0,0
Xabungle Graffiti,https://myanimelist.net/anime/5303/Xabungle_Graffiti,0.0,0
ARP Backstage Pass,https://myanimelist.net/anime/40137/ARP_Backstage_Pass,66.0691958181681,5
Yousei Dick,https://myanimelist.net/anime/7625/Yousei_Dick,0.0,0
Bakugan: Battle Planet,https://myanimelist.net/anime/39622/Bakugan__Battle_Planet,40.90209425285171,4
Bounty Dog: Getsumen no Eve,https://myanimelist.net/anime/1811/Bounty_Dog__Getsumen_no_Eve,39.99824025546351,3
Bousou Sengokushi,https://myanimelist.net/anime/9343/Bousou_Sengokushi,0.0,0
Chou Kousoku Gran Doll,https://myanimelist.net/anime/1992/Chou_Kousoku_Gran_Doll,53.620171022833865,1
Fune wo Amu Yokoku,https://myanimelist.net/anime/40014/Fune_wo_Amu_Yokoku,0.0,0
Cybervenus FeiFei,https://myanimelist.net/anime/50176/Cybervenus_FeiFei,39.90153839021272,1
God Eater Reso Nantoka Gekijou: Episode EX,https://myanimelist.net/anime/38433/God_Eater_Reso_Nantoka_Gekijou__Episode_EX,0.0,0
