Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics,Premiered,Broadcast
Tokyo Juushouden: Fuuma Gogyou Denshou,,5.2,12990,12363,1,OVA,3,Finished Airing,"Aug 24, 2001 to Jan 25, 2002","KSS,       Kitty Films",Media Blasters,T.P.O,Unknown,"Action, Adventure, Supernatural",,25 min. per ep.,R+ - Mild Nudity,0,,,
Tsukiyo & Opal,Moonlit Night and Opal,5.2,16488,12364,470,Movie,1,Finished Airing,07-Mar-15,Geidai Animation,"None found, add some","None found, add some",Original,Avant Garde,,3 min.,G - All Ages,0,,,
Uchuu no Hou: Reimei-hen,The Laws of the Universe: Part 1,5.2,11427,12365,1,Movie,1,Finished Airing,12-Oct-18,"None found, add some","None found, add some",HS Pictures Studio,Original,Sci-Fi,Space,1 hr. 59 min.,G - All Ages,3,,,
Violence Jack: Harem Bomber-hen,Violence Jack: Slumking,5.2,5664,12366,13,OVA,1,Finished Airing,05-Jun-86,"Dynamic Planning,       Soeishinsha",Discotek Media,Ashi Productions,Manga,"Action, Drama, Horror",Gore,37 min.,R+ - Mild Nudity,16,,,
Youkoso Uchuujin,,5.2,15531,12367,580,Movie,1,Finished Airing,1966,"None found, add some","None found, add some","None found, add some",Original,Comedy,,14 min.,G - All Ages,0,,,
Anata ga Furikaeru Toki,,5.2,13840,12368,937,OVA,1,Finished Airing,21-Mar-93,Nippon Columbia,"None found, add some",Grouper Productions,Other,Romance,School,29 min.,PG-13 - Teens 13 or older,0,,,
Anitore! EX: Jigoku no Training,,5.2,9370,12369,3,Special,5,Finished Airing,26-Feb-16,"None found, add some","None found, add some",Rising Force,Original,Sports,,5 min. per ep.,PG-13 - Teens 13 or older,0,,,
Buddy Spirits,,5.2,14050,12370,879,ONA,1,Finished Airing,03-Sep-13,"None found, add some","None found, add some","None found, add some",Manga,Action,Mecha,2 min.,G - All Ages,1,,,
Chanda Gou,M.S. Chanda,5.2,17125,12371,414,Movie,1,Finished Airing,1964,"None found, add some","None found, add some","None found, add some",Unknown,Slice of Life,,7 min.,G - All Ages,0,,,
Eien no 831,Eternal 831,5.2,8791,12372,4,TV Special,1,Finished Airing,30-Jan-22,WOWOW,"None found, add some",Craftar Studios,Original,,,1 hr. 44 min.,PG-13 - Teens 13 or older,6,,,
Goichi Jiisan,Old Man Goichi,5.2,16654,12373,453,Movie,1,Finished Airing,1931,"None found, add some","None found, add some","None found, add some",Original,Fantasy,,11 min.,G - All Ages,0,,,
Hairpin Double,,5.2,12458,12374,1,TV Special,1,Finished Airing,04-Feb-22,"None found, add some","None found, add some","Felix Film,       Ga-Crew",Other,"Action, Fantasy",Music,7 min.,PG-13 - Teens 13 or older,5,,,
Hoshi no Orpheus,Winds of Change,5.2,12980,12375,1,Movie,1,Finished Airing,27-Oct-79,Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,1 hr. 20 min.,PG - Children,1,Kids,,
Hulaing Babies Aratame: Staying Babies,,5.2,13987,12376,896,TV,4,Finished Airing,"Jun 10, 2020 to Jul 15, 2020",JTB Next Creation,"None found, add some",Fukushima Gaina,Original,"Comedy, Slice of Life",,5 min. per ep.,PG-13 - Teens 13 or older,0,,Summer 2020,Unknown
Ippatsu Hicchuu!! Devander,,5.2,13807,12377,948,OVA,1,Finished Airing,19-Oct-12,"None found, add some","None found, add some",Tatsunoko Production,Unknown,"Action, Sci-Fi","Mecha, Parody, Super Power",27 min.,G - All Ages,1,,,
100%,A Hundred Percents,5.19,13362,12378,1,OVA,1,Finished Airing,07-Sep-90,Nippon Animation,"None found, add some","None found, add some",Unknown,Drama,,53 min.,R+ - Mild Nudity,0,,,
2.43 Mini Anime: Volleyball Kouza,,5.19,11833,12379,1,ONA,10,Finished Airing,"Nov 29, 2020 to Jan 3, 2021","None found, add some","None found, add some","None found, add some",Novel,Sports,"School, Team Sports",2 min. per ep.,PG-13 - Teens 13 or older,5,,,
Be Rockin',,5.19,16973,12380,425,ONA,5,Finished Airing,"May 30, 2006 to Jun 6, 2006","None found, add some","None found, add some",Anon Pictures,Original,,Music,2 min. per ep.,G - All Ages,0,,,
Chou Futsuu Toshi Kashiwa Densetsu,,5.19,14012,12381,888,ONA,10,Finished Airing,"Feb 13, 2016 to Apr 26, 2019","None found, add some","None found, add some",Super Normal Studio,Original,"Comedy, Fantasy",,6 min. per ep.,G - All Ages,0,,,
Diabolik Lovers,,5.19,678,12382,351,TV,12,Finished Airing,"Sep 16, 2013 to Dec 9, 2013","Frontier Works,       Idea Factory,       Showgate",Sentai Filmworks,Zexcs,Visual novel,"Drama, Supernatural","Reverse Harem, School, Vampire",15 min. per ep.,R - 17+ (violence & profanity),"1,804",Josei,Fall 2013,Unknown
G-Taste (2010),G-Best,5.19,8739,12383,4,OVA,1,Finished Airing,22-Nov-10,"None found, add some","None found, add some",AIC PLUS+,Manga,"Girls Love, Ecchi",,25 min.,R+ - Mild Nudity,9,Seinen,,
Kabi Usagi,,5.19,18585,12384,307,ONA,3,Finished Airing,"Jul 5, 2012 to Aug 10, 2012",Ripromo,"None found, add some","None found, add some",Original,Comedy,,33 sec. per ep.,G - All Ages,0,,,
Kagami,,5.19,16195,12385,500,Movie,1,Finished Airing,1960,"None found, add some","None found, add some","None found, add some",Original,Romance,,12 min.,G - All Ages,0,,,
Kirin the Noop,,5.19,14536,12386,762,TV Special,Unknown,Currently Airing,"Feb 6, 2014 to ?",NHK,"None found, add some","None found, add some",Original,Adventure,,5 min.,G - All Ages,1,,,
MiniGARO,,5.19,17425,12387,392,ONA,2,Finished Airing,"Jul 16, 2013 to Mar 6, 2014",Tohokushinsha Film Corporation,"None found, add some","None found, add some",Original,Comedy,,46 sec. per ep.,G - All Ages,0,,,
New Hal & Bons,,5.19,16542,12388,464,OVA,9,Finished Airing,27-May-06,Grasshoppa!,"None found, add some","None found, add some",Unknown,"Comedy, Slice of Life",,6 min. per ep.,PG-13 - Teens 13 or older,0,,,
Odoru Mowai-kun,,5.19,14080,12389,875,TV,26,Finished Airing,"Jul 2, 2019 to Dec 24, 2019","None found, add some","None found, add some",Monster's Egg,Original,Comedy,,2 min. per ep.,G - All Ages,3,Kids,Summer 2019,Tuesdays at 07:05 (JST)
Okashina Hotel,,5.19,12179,12390,1,Special,1,Finished Airing,2008,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,1 min.,G - All Ages,1,,,
Robo to Shoujo (Kari): Oshirase Gekijou (Kari),,5.19,15933,12391,530,ONA,5,Finished Airing,"Jul 22, 2011 to Sep 5, 2011","None found, add some","None found, add some","None found, add some",Unknown,"Comedy, Sci-Fi",,1 min. per ep.,PG-13 - Teens 13 or older,0,,,
Shounen Kenya,Kenya Boy,5.19,10172,12392,2,Movie,1,Finished Airing,10-Mar-84,"None found, add some","None found, add some",Toei Animation,Unknown,Adventure,,1 hr. 55 min.,PG - Children,3,,,
Space Shower Man: Legacy for the Future,,5.19,17181,12393,410,Special,1,Finished Airing,08-Apr-19,"None found, add some","None found, add some","None found, add some",Original,"Action, Comedy","Music, Strategy Game",40 sec.,G - All Ages,0,,,
Super Taromu,,5.19,18381,12394,320,Special,1,Finished Airing,Not available,"None found, add some","None found, add some",Knack Productions,Unknown,Action,Mecha,20 min.,G - All Ages,1,,,
Suzume no Oyado,The Sparrows' Lodge,5.19,13939,12395,908,Movie,1,Finished Airing,1936,"None found, add some","None found, add some","None found, add some",Unknown,Fantasy,,10 min.,G - All Ages,0,,,
Tensai Banpaku Opening,,5.19,14353,12396,809,ONA,2,Finished Airing,"Dec 24, 2014 to Dec 29, 2014","None found, add some","None found, add some",Mirai Film,Original,Avant Garde,,4 min. per ep.,G - All Ages,0,,,
Uobbuchou,,5.19,18363,12397,322,ONA,1,Finished Airing,13-Dec-12,"None found, add some","None found, add some","None found, add some",Original,Comedy,,8 min.,G - All Ages,3,,,
With You: Mitsumeteitai,,5.19,11730,12398,1,OVA,2,Finished Airing,"Dec 25, 2000 to May 25, 2001",KENMedia,"None found, add some",Arms,Visual novel,"Drama, Fantasy, Mystery, Romance","Love Polygon, School",28 min. per ep.,PG-13 - Teens 13 or older,0,,,
Xiao Yeyou,Little Yeyos,5.19,16489,12399,469,ONA,1,Finished Airing,12-Mar-14,"None found, add some","None found, add some",Light Chaser Animation Studios,Other,"Comedy, Fantasy",,3 min.,G - All Ages,1,Kids,,
Shishido Journey,,5.18,18502,12400,313,Special,1,Finished Airing,03-Jun-17,"None found, add some","None found, add some","None found, add some",Original,,Music,3 min.,G - All Ages,0,,,
Super Mario World: Mario to Yoshi no Bouken Land,,5.18,11761,12401,1,OVA,1,Finished Airing,1991,Bandai,"None found, add some","None found, add some",Game,Comedy,Video Game,27 min.,G - All Ages,6,Kids,,
Zo Zo Zo Zombie-kun,,5.18,15817,12402,543,ONA,2,Finished Airing,"Mar 18, 2017 to Mar 25, 2017","None found, add some","None found, add some","None found, add some",Manga,Comedy,,3 min. per ep.,PG - Children,1,Kids,,
Against,,5.18,14707,12403,719,ONA,1,Finished Airing,14-Apr-13,"None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Fantasy",,16 sec.,G - All Ages,0,,,
Alice in Deadly School,,5.18,4956,12404,19,OVA,1,Finished Airing,03-Mar-21,"None found, add some",Funimation,Hoods Entertainment,Other,,School,41 min.,PG-13 - Teens 13 or older,15,,,
Alps no Shoujo Heidi Pilot,,5.18,12723,12405,1,Special,1,Finished Airing,1967,TCJ,"None found, add some","None found, add some",Book,"Comedy, Drama",,5 min.,G - All Ages,0,,,
Amakage,,5.18,15501,12406,584,ONA,1,Finished Airing,05-May-12,"None found, add some","None found, add some","None found, add some",Original,Fantasy,Music,3 min.,G - All Ages,0,,,
Asunal Kanayama,,5.18,17088,12407,417,Special,2,Finished Airing,"Jun 3, 2013 to Apr 6, 2015","None found, add some","None found, add some","None found, add some",Original,Slice of Life,,15 sec. per ep.,G - All Ages,0,,,
Atama,,5.18,17977,12408,349,Special,1,Finished Airing,1994,"None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Horror, Suspense","Gore, Psychological",23 sec.,R - 17+ (violence & profanity),0,,,
Chou Shounen Tanteidan Neo,,5.18,10450,12409,2,TV,13,Finished Airing,"Jan 2, 2017 to Mar 27, 2017",Tokyo MX,"None found, add some",DLE,Novel,Mystery,,4 min. per ep.,PG-13 - Teens 13 or older,2,,Winter 2017,Mondays at 21:55 (JST)
Dekisokonai to Yobareta Motoeiyuu wa Jikka kara Tsuihou sareta node Sukikatte ni Ikiru Koto ni Shita,The Banished Former Hero Lives as He Pleases,5.18,3025,12410,53,TV,12,Finished Airing,"Apr 2, 2024 to Jun 11, 2024","MediaNet,       Movic,       KlockWorx,       King Records,       Crunchyroll,       U-NEXT,       TO Books,       Happinet Phantom Studios","None found, add some","Studio Deen,       Marvy Jack",Light novel,"Action, Adventure, Fantasy",,23 min. per ep.,PG-13 - Teens 13 or older,162,,Spring 2024,Tuesdays at 02:00 (JST)
Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,Maha-Stamaprapta Bodhisattva's Preachment on Being Mindful of the Buddha,5.18,18507,12411,313,Special,1,Finished Airing,2012,"None found, add some","None found, add some","None found, add some",Other,Drama,,6 min.,G - All Ages,1,,,
Ganbare! Memeko-chan,,5.18,16484,12412,470,OVA,1,Finished Airing,19-Aug-08,Takeshobo,"None found, add some",Studio Moriken,4-koma manga,"Comedy, Slice of Life",,7 min.,G - All Ages,0,Seinen,,
Genma Taisen,Harmagedon,5.18,7588,12413,6,Movie,1,Finished Airing,12-Mar-83,"None found, add some",Central Park Media,Madhouse,Manga,"Action, Adventure, Drama, Sci-Fi, Supernatural",Mecha,2 hr. 11 min.,R - 17+ (violence & profanity),7,Shounen,,
Niji no Kanata e! Shoujo Diana Monogatari,,5.18,14242,12414,835,TV Special,1,Finished Airing,01-May-86,"None found, add some","None found, add some",Aubec,Other,,Historical,23 min.,G - All Ages,1,,,
Rescue YoYo,,5.18,17393,12415,395,TV Special,1,Finished Airing,30-Apr-12,NHK,"None found, add some","None found, add some",Original,,Mecha,5 min.,PG - Children,0,Kids,,
Saint Seiya: Knights of the Zodiac,Knights of the Zodiac: Saint Seiya,5.18,5016,12416,18,ONA,12,Finished Airing,"Jul 19, 2019 to Jan 23, 2020",Netflix,"None found, add some",Toei Animation,Manga,"Action, Adventure, Fantasy, Sci-Fi",Mythology,23 min. per ep.,PG-13 - Teens 13 or older,46,Shounen,,
Sakura,,5.18,13006,12417,1,Movie,1,Finished Airing,1946,"None found, add some","None found, add some","None found, add some",Original,Fantasy,,8 min.,G - All Ages,1,,,
Kaitou Reinya Pilot,,5.17,13818,12418,945,Special,1,Finished Airing,25-Jun-10,"None found, add some","None found, add some",Stingray,4-koma manga,Comedy,,3 min.,G - All Ages,0,,,
Kurayami Santa,,5.17,10148,12419,2,TV,13,Finished Airing,"Jul 5, 2015 to Sep 27, 2015","None found, add some","None found, add some",ILCA,Original,Supernatural,Historical,3 min. per ep.,PG-13 - Teens 13 or older,5,,Summer 2015,Sundays at 01:42 (JST)
Litchi DE Hikari Club,Lychee Light Club,5.17,5840,12420,12,TV,8,Finished Airing,"Oct 2, 2012 to Nov 20, 2012",Nelke Planning,"None found, add some",Kachidoki Studio,Manga,"Comedy, Drama, Horror, Romance",Psychological,3 min. per ep.,PG-13 - Teens 13 or older,20,,Fall 2012,Unknown
Mahoutsukai Nara Miso wo Kue!,,5.17,7652,12421,6,OVA,1,Finished Airing,15-Jun-12,"None found, add some","None found, add some",AIC,Light novel,Fantasy,School,12 min.,PG-13 - Teens 13 or older,2,,,
Nameless Flipbook,,5.17,16479,12422,470,ONA,1,Finished Airing,21-Oct-09,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,2 min.,G - All Ages,0,,,
Phantom Yuusha Densetsu,,5.17,12667,12423,1,OVA,1,Finished Airing,24-Jan-91,"Magic Bus,       TAKI Corporation","None found, add some","None found, add some",Novel,"Action, Drama",Military,50 min.,R+ - Mild Nudity,0,Seinen,,
Riki-Oh 2: Horobi no Ko,Riki-Oh 2: Child of Destruction,5.17,10744,12424,2,OVA,1,Finished Airing,24-Aug-90,Trans Arts,Media Blasters,Magic Bus,Unknown,Action,"Martial Arts, Super Power",45 min.,R - 17+ (violence & profanity),2,Seinen,,
Ring of Gundam,,5.17,8413,12425,5,Special,1,Finished Airing,29-Aug-09,Robot Communications,"None found, add some",Sunrise,Original,Sci-Fi,"Mecha, Space",5 min.,G - All Ages,4,,,
Tokyo Art Month,,5.17,17998,12426,348,ONA,1,Finished Airing,Oct-11,"None found, add some","None found, add some",Saigo no Shudan,Original,Avant Garde,,47 sec.,G - All Ages,0,,,
Urameshi Denwa,,5.17,17887,12427,357,Movie,1,Finished Airing,1975,"None found, add some","None found, add some","None found, add some",Original,Comedy,,2 min.,G - All Ages,0,Kids,,
Wild 7 Another Bouryaku Unga,Wild 7 Another,5.17,12621,12428,1,TV,13,Finished Airing,"Apr 27, 2002 to Aug 31, 2002","None found, add some",Discotek Media,E&G Films,Manga,"Action, Adventure, Mystery","Detective, Gore",24 min. per ep.,R - 17+ (violence & profanity),1,Shounen,Spring 2002,Saturdays at 11:00 (JST)
3-pun de Wakaru Koizumi Yakumo no Kaidan,,5.17,16041,12429,517,ONA,7,Finished Airing,"May 9, 2014 to Jul 8, 2015","None found, add some","None found, add some","None found, add some",Book,"Comedy, Horror, Supernatural","Historical, Parody",3 min. per ep.,G - All Ages,0,,,
Bishoujo Yuugekitai Battle Skipper,Battle Skipper,5.17,10523,12430,2,OVA,3,Finished Airing,"Aug 23, 1995 to Dec 16, 1995","Tokyo Kids,       Victor Entertainment",Central Park Media,Artmic,Original,"Comedy, Sci-Fi",Mecha,27 min. per ep.,PG-13 - Teens 13 or older,1,,,
Denshin Denrei Denwa,"Electrical Telegraphy, Electric Bells and Telephones",5.17,16067,12431,514,Movie,1,Finished Airing,1931,"None found, add some","None found, add some","None found, add some",Original,,Educational,10 min.,G - All Ages,0,Kids,,
Fukashigi no Kazoekata,The Art of 10^64 -Understanding Vastness-,5.17,16123,12432,508,ONA,1,Finished Airing,10-Sep-12,"None found, add some","None found, add some","None found, add some",Original,,,8 min.,G - All Ages,0,Kids,,
Geori-eui Mubeopja,,5.17,14924,12433,677,Movie,1,Finished Airing,1992,"None found, add some","None found, add some","None found, add some",Game,Action,Martial Arts,50 min.,PG-13 - Teens 13 or older,1,,,
Gold Pencil And Alien Boy,,5.17,16968,12434,426,Movie,1,Finished Airing,13-Aug-83,"None found, add some","None found, add some","None found, add some",Unknown,Adventure,Space,1 hr. 5 min.,,0,Kids,,
Inaka Nezumi to Machi Nezumi,,5.17,16349,12435,483,Movie,1,Finished Airing,1959,Gakken,"None found, add some","None found, add some",Book,,,9 min.,G - All Ages,0,Kids,,
2.43 Mini Anime: Inside Story,,5.16,12252,12436,1,ONA,10,Finished Airing,"Jan 9, 2021 to Mar 13, 2021","None found, add some","None found, add some","None found, add some",Novel,Comedy,,1 min. per ep.,PG-13 - Teens 13 or older,2,,,
Agukaru,Agriculture Angel BARAKI,5.16,11771,12437,1,ONA,5,Finished Airing,"Sep 17, 2010 to Apr 1, 2014",Medicrie,"None found, add some",Studio PuYUKAI,Unknown,"Slice of Life, Supernatural",,12 min. per ep.,PG - Children,1,,,
Color Cycling,,5.16,16417,12438,476,ONA,1,Finished Airing,10-Jan-19,Decovocal,"None found, add some","None found, add some",Original,Avant Garde,,2 min.,G - All Ages,0,,,
Dai 13-kai Indies Anime Festa OP,,5.16,19715,12439,242,Special,1,Finished Airing,08-Mar-15,"None found, add some","None found, add some","None found, add some",Original,Comedy,Music,54 sec.,G - All Ages,0,,,
Dengeki Oshioki Musume Gootaman: Gootaman Tanjou-hen,Butt Attack Punisher Girl Gautaman,5.16,7065,12440,8,OVA,1,Finished Airing,24-May-94,Movic,"None found, add some","animate Film,       Studio Kikan",Manga,"Action, Comedy, Girls Love, Ecchi","Parody, School",45 min.,R+ - Mild Nudity,10,,,
Hanasaku Kizuna no Romantan,The Sprites of Floria,5.16,12029,12441,1,ONA,1,Finished Airing,01-Sep-18,XFLAG,"None found, add some","Yokohama Animation Lab,       Arvo Animation",Game,"Action, Adventure, Drama, Fantasy",,21 min.,G - All Ages,0,,,
Momotarou: Umi no Shinpei,Momotaro: Sacred Sailors,5.16,10196,12442,2,Movie,1,Finished Airing,12-Apr-45,"Shochiku,       Ministry of the Navy",Funimation,Shochiku Animation Institute,Original,Action,Military,1 hr. 15 min.,G - All Ages,6,,,
Osu,Male,5.16,9386,12443,3,Movie,1,Finished Airing,05-Nov-62,"None found, add some","None found, add some",Mushi Production,Original,Slice of Life,,3 min.,PG-13 - Teens 13 or older,2,,,
Peeping Life,Peeping Life: The Perfect Edition,5.16,9844,12444,3,TV,10,Finished Airing,"May 14, 2009 to Aug 11, 2009",CoMix Wave Films,"None found, add some","None found, add some",Original,"Comedy, Slice of Life",,5 min. per ep.,G - All Ages,4,,Spring 2009,Unknown
Rail Romanesque,,5.16,4088,12445,29,TV,12,Finished Airing,"Oct 3, 2020 to Dec 19, 2020","None found, add some","None found, add some",Saetta,Visual novel,Slice of Life,,3 min. per ep.,PG-13 - Teens 13 or older,24,,Fall 2020,Saturdays at 01:00 (JST)
Sanjougattai Transformers Go!,,5.16,13822,12446,944,OVA,10,Finished Airing,"Jul 1, 2013 to Apr 1, 2014","None found, add some","None found, add some",Tatsunoko Production,Original,"Action, Sci-Fi",Mecha,13 min. per ep.,PG - Children,0,,,
Satsujin Kippu wa Heart-iro,,5.16,12031,12447,1,OVA,1,Finished Airing,03-Feb-90,"Creative Bridge,       Nihon Eizo","None found, add some",Deck,Novel,Mystery,,51 min.,R+ - Mild Nudity,0,Shoujo,,
Shashinki '87,Photodiary 87,5.16,16602,12448,459,Movie,1,Finished Airing,1987,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,3 min.,G - All Ages,1,,,
Spring has come!,,5.16,18054,12449,343,ONA,1,Finished Airing,04-Apr-16,"None found, add some","None found, add some",Decovocal,Original,,Music,44 sec.,G - All Ages,1,,,
Starry Tales: Seiza wa Toki wo Koete,,5.16,12601,12450,1,Movie,1,Finished Airing,19-Mar-11,"None found, add some","None found, add some",KAGAYA Studio,Original,Fantasy,Space,27 min.,PG - Children,1,,,
Zonmi-chan: Meat Pie of the Dead,,5.16,10800,12451,2,Special,1,Finished Airing,26-Mar-16,"None found, add some","None found, add some",Neft Film,Original,"Comedy, Horror, Supernatural",,5 min.,PG-13 - Teens 13 or older,1,,,
2.43 Mini Anime: Fukui-ben Kouza,,5.15,12551,12452,1,ONA,8,Finished Airing,"Jan 7, 2021 to Feb 26, 2021","None found, add some","None found, add some","None found, add some",Novel,Comedy,,1 min. per ep.,PG-13 - Teens 13 or older,5,,,
Anima,,5.15,10887,12453,2,Movie,1,Finished Airing,Feb-05,"None found, add some","None found, add some","None found, add some",Original,,Music,4 min.,R+ - Mild Nudity,0,,,
Brave Fire S0.9,,5.15,14988,12454,668,Special,1,Finished Airing,29-Apr-87,Tezuka Productions,"None found, add some","None found, add some",Unknown,Sci-Fi,Mecha,6 min.,,1,,,
