Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics,Premiered,Broadcast
Hyouga Senshi Gaislugger,,5.69,12907,10910,1,TV,20,Finished Airing,"Apr 12, 1977 to Aug 30, 1977",TV Asahi,"None found, add some",Toei Animation,Original,"Action, Sci-Fi",Mecha,30 min. per ep.,PG-13 - Teens 13 or older,0,,Spring 1977,Unknown
I Think You're a Little Confused,,5.69,14747,10911,709,Movie,1,Finished Airing,30-Jul-16,Geidai Animation,"None found, add some","None found, add some",Unknown,Horror,,8 min.,G - All Ages,5,,,
Ikiteirutte Subarashii!,,5.69,18217,10912,331,Movie,1,Finished Airing,1972,"None found, add some","None found, add some",Toei Animation,Original,,,20 min.,G - All Ages,0,Kids,,
Kamiusagi Rope x Panasonic Collaboration,Paper Rabbit Rope x Panasonic Collaboration,5.69,16427,10913,475,Movie,1,Finished Airing,19-Mar-12,"None found, add some","None found, add some","None found, add some",Original,"Comedy, Slice of Life",,2 min.,G - All Ages,0,,,
Kiss wa Hitomi ni Shite,,5.69,11712,10914,1,OVA,1,Finished Airing,27-Aug-93,Shueisha,"None found, add some",Madhouse,Manga,"Drama, Romance",,31 min.,PG-13 - Teens 13 or older,0,Shoujo,,
Kizuna (ONA),,5.69,15621,10915,566,ONA,1,Finished Airing,19-Sep-13,"None found, add some","None found, add some","None found, add some",Original,Drama,,3 min.,G - All Ages,0,,,
Koi-ken!: Watashitachi Anime ni Nacchatta!,,5.69,8149,10916,5,ONA,12,Finished Airing,"Mar 1, 2012 to May 24, 2012","None found, add some","None found, add some",Marvy Jack,Manga,Ecchi,"Idols (Female), Music",4 min. per ep.,R+ - Mild Nudity,4,,,
Lao Fu Zi: Xiao Shui Hu Chuan Qi,Old Master Q and Little Ocean Tiger,5.69,17771,10917,366,Movie,1,Finished Airing,27-Jan-11,Huayi Brothers Animation,"None found, add some","None found, add some",Unknown,Comedy,,1 hr. 26 min.,G - All Ages,1,Seinen,,
Marvel Future Avengers 2nd Season,,5.69,11307,10918,2,TV,13,Finished Airing,"Jul 30, 2018 to Oct 22, 2018","None found, add some","None found, add some",Madhouse,Other,Action,Super Power,22 min. per ep.,PG - Children,4,Kids,Summer 2018,Mondays at 18:00 (JST)
Matsubara-kun,,5.69,18521,10919,312,ONA,5,Finished Airing,"May 18, 2015 to May 22, 2015",Osaka University of Arts,"None found, add some","None found, add some",Original,Comedy,,1 min. per ep.,G - All Ages,0,,,
Misute♡naide Daisy,"Don't Leave Me Alone, Daisy",5.69,10662,10920,2,TV,12,Finished Airing,"Jul 3, 1997 to Sep 18, 1997","None found, add some",Bandai Entertainment,Studio Deen,Manga,"Comedy, Romance, Sci-Fi",,24 min. per ep.,PG-13 - Teens 13 or older,9,Shounen,Summer 1997,Thursdays at 01:45 (JST)
Musha Knight Commando: SD Gundam Scramble,"Musha, Knight, Commando: SD Gundam Emergency Sortie",5.69,11168,10921,2,Movie,2,Finished Airing,"Mar 16, 1991 to Aug 22, 1991","None found, add some","None found, add some",Sunrise,Original,"Action, Comedy, Fantasy","Mecha, Parody",15 min. per ep.,PG - Children,0,,,
Nakedyouth,,5.69,7030,10922,8,ONA,1,Finished Airing,2006,Kojiro Shishido Animation Works,"None found, add some","None found, add some",Original,"Boys Love, Slice of Life, Sports",,9 min.,R+ - Mild Nudity,12,,,
Nenga no Kizuna,,5.69,15560,10923,576,ONA,1,Finished Airing,24-Nov-14,"None found, add some","None found, add some","None found, add some",Original,Slice of Life,,4 min.,G - All Ages,0,,,
Pikachu no Asa no Nikka,Pokémon Kids TV: Pikachu's Morning Routine,5.69,14728,10924,714,ONA,1,Finished Airing,10-Jul-20,"None found, add some","None found, add some","None found, add some",Game,,,2 min.,PG - Children,2,Kids,,
Rail Romanesque 2,,5.69,7613,10925,6,TV,13,Finished Airing,"Oct 6, 2023 to Dec 29, 2023","None found, add some","None found, add some","Yokohama Animation Lab,       Cloud Hearts",Visual novel,Slice of Life,,3 min. per ep.,PG-13 - Teens 13 or older,9,,Fall 2023,Fridays at 01:00 (JST)
RErideD: Tokigoe no Derrida,"RErideD: Derrida, who leaps through time",5.69,3555,10926,40,TV,12,Finished Airing,"Sep 22, 2018 to Nov 21, 2018","Half H.P Studio,       Kadokawa,       MediaLink Entertainment Limited",Funimation,Geek Toys,Original,"Action, Drama, Sci-Fi",,23 min. per ep.,PG-13 - Teens 13 or older,20,,Fall 2018,Thursdays at 01:05 (JST)
Saa Ikou! Tamagotchi,,5.69,13085,10927,1,TV,12,Finished Airing,"Nov 29, 2007 to Feb 14, 2008",Bandai,"None found, add some",OLM,Unknown,,,2 min. per ep.,G - All Ages,0,Kids,Fall 2007,Unknown
Sekaikei Sekai Ron,,5.69,12809,10928,1,OVA,1,Finished Airing,2009,"None found, add some",Sentai Filmworks,"None found, add some",Original,Sci-Fi,Psychological,4 min.,G - All Ages,2,,,
Seoul-yeok,Seoul Station,5.69,6916,10929,8,Movie,1,Finished Airing,18-Aug-16,"None found, add some","None found, add some",Studio Dadashow,Other,"Horror, Suspense",,1 hr. 32 min.,R - 17+ (violence & profanity),10,,,
Kaze no Matasaburou,,5.68,11799,10930,1,OVA,1,Finished Airing,20-Aug-88,Konami,"None found, add some",Madhouse,Novel,"Fantasy, Slice of Life",,29 min.,G - All Ages,0,Kids,,
Ki de Tsukurou,,5.68,18531,10931,311,ONA,1,Finished Airing,27-Nov-13,"None found, add some","None found, add some","None found, add some",Original,Slice of Life,,1 min.,G - All Ages,0,,,
Kidou Senshi Gundam 0083: Stardust Memory Picture Drama - Uchuu no Kagerou 2,Mobile Suit Gundam 0083: Stardust Memory Picture Drama - The Mayfly of Space 2,5.68,10066,10932,3,Special,1,Finished Airing,29-Jan-16,"None found, add some","None found, add some",Sunrise,Other,"Action, Sci-Fi, Ecchi","Mecha, Space",11 min.,PG-13 - Teens 13 or older,0,,,
Kiki to Lala no Hoshi no Dance Shoes,,5.68,16859,10933,435,OVA,1,Finished Airing,21-Dec-93,Sanrio,"None found, add some","None found, add some",Unknown,,Music,29 min.,G - All Ages,0,Kids,,
Kikumana,,5.68,6665,10934,9,ONA,1,Finished Airing,14-Jul-01,"None found, add some","None found, add some",Studio Rikka,Original,Avant Garde,Psychological,6 min.,PG-13 - Teens 13 or older,8,,,
Kizuna no Allele Season 2,,5.68,8886,10935,4,TV,12,Finished Airing,"Oct 5, 2023 to Dec 21, 2023","TV Tokyo,       Shogakukan-Shueisha Productions,       Animax,       Movic,       Bandai,       Shogakukan Music & Digital Entertainment,       NTT Docomo,       Legs,       NetEase,       Kizuna AI","None found, add some","Wit Studio,       Signal.MD",Original,,"Music, School",22 min. per ep.,PG-13 - Teens 13 or older,12,,Fall 2023,Thursdays at 00:00 (JST)
Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),,5.68,14599,10936,748,TV,12,Finished Airing,"Oct 7, 2014 to Dec 23, 2014",Tokyo MX,"None found, add some","None found, add some",Unknown,Comedy,,15 min. per ep.,PG - Children,1,,Fall 2014,Tuesdays at 01:05 (JST)
Kuroi Ame ni Utarete,,5.68,13557,10937,1,Movie,1,Finished Airing,12-Aug-84,GEN Productions,"None found, add some",Tsuchida Productions,Manga,"Drama, Slice of Life",Historical,1 hr. 34 min.,R+ - Mild Nudity,0,Seinen,,
Mahou Shoujo Lyrical Nanoha StrikerS Picture Drama,,5.68,12510,10938,1,Special,1,Finished Airing,25-Feb-15,"None found, add some","None found, add some","None found, add some",Original,Comedy,"Parody, School",7 min.,G - All Ages,1,,,
Mahoutsukai Tai! vs. Shamanic Princess,,5.68,11661,10939,1,OVA,1,Finished Airing,1998,Bandai Visual,NYAV Post,Triangle Staff,Original,"Comedy, Fantasy",,5 min.,PG-13 - Teens 13 or older,2,,,
Mashiro no Oto Mini,,5.68,12685,10940,1,ONA,33,Finished Airing,"Jan 15, 2021 to Jun 21, 2021",IMAGICA Lab.,"None found, add some",AQUA ARIS,Manga,Slice of Life,,1 min. per ep.,PG-13 - Teens 13 or older,1,,,
Mizu no Tane,The Water Seed,5.68,16358,10941,481,Movie,1,Finished Airing,1975,"None found, add some","None found, add some","None found, add some",Other,Award Winning,Historical,19 min.,PG-13 - Teens 13 or older,0,,,
Neko no Sakusen,,5.68,17352,10942,397,TV Special,1,Finished Airing,03-Jan-12,NHK,"None found, add some",Robot Communications,Unknown,Sports,Team Sports,5 min.,PG - Children,0,Kids,,
One Room: Second Season Special,,5.68,6326,10943,10,Special,1,Finished Airing,30-Nov-18,"None found, add some","None found, add some",Zero-G,Original,Ecchi,,11 min.,PG-13 - Teens 13 or older,5,,,
"Ore, Tsushima x Na Mo Naki Nezumi",,5.68,16492,10944,469,ONA,2,Finished Airing,01-Feb-22,Asmik Ace,"None found, add some",AQUA ARIS,Original,"Comedy, Slice of Life",,2 min. per ep.,G - All Ages,0,,,
Platonic Chain,,5.68,8393,10945,5,TV,24,Finished Airing,"Oct 5, 2002 to Mar 29, 2003","None found, add some","None found, add some",ACiD FiLM,Novel,"Sci-Fi, Slice of Life",,6 min. per ep.,PG-13 - Teens 13 or older,25,,Fall 2002,Saturdays at 02:25 (JST)
"Right Places: Sono Toki, Boku no Irubeki Basho",Right Places,5.68,13697,10946,980,ONA,1,Finished Airing,25-Oct-13,"None found, add some","None found, add some","None found, add some",Original,"Fantasy, Supernatural",,5 min.,G - All Ages,0,,,
Romantica Clock,,5.68,5696,10947,13,Special,3,Finished Airing,"Feb 4, 2014 to Feb 25, 2014",TV Tokyo,"None found, add some","None found, add some",Manga,,,1 min. per ep.,G - All Ages,11,Shoujo,,
SD Gundam World: Sangoku Souketsuden,SD Gundam World: Sangoku Soketsuden,5.68,10239,10948,2,ONA,10,Finished Airing,"Jul 26, 2019 to Mar 25, 2021","None found, add some",Nozomi Entertainment,Sunrise,Original,Action,"Historical, Mecha",15 min. per ep.,PG - Children,5,,,
Sore dake ga Neck,That is the Bottleneck,5.68,7625,10949,6,TV,12,Finished Airing,"Oct 13, 2020 to Jan 5, 2021","None found, add some","None found, add some",Toho Interactive Animation,Original,Mystery,Workplace,3 min. per ep.,PG-13 - Teens 13 or older,4,,Fall 2020,Tuesdays at 02:30 (JST)
THE iDOLM@STER Cinderella Girls: Starlight Stage - Shinshun! Happy New Year Campaign,,5.68,12749,10950,1,Special,1,Finished Airing,31-Dec-17,"None found, add some","None found, add some","None found, add some",Game,,"Idols (Female), Music, Strategy Game",15 sec.,G - All Ages,2,,,
Umi no Mizu wa Naze Karai,Why is the Sea Water Salty?,5.68,12369,10951,1,Movie,1,Finished Airing,12-Sep-35,"None found, add some","None found, add some","None found, add some",Original,,Historical,10 min.,G - All Ages,1,,,
Weaving,,5.68,17321,10952,399,ONA,1,Finished Airing,15-Aug-17,"None found, add some","None found, add some",dwarf,Original,Fantasy,,55 sec.,G - All Ages,1,,,
Yami Shibai: Furuido,Theatre of Darkness: Yamishibai - The Old Well,5.68,10981,10953,2,ONA,1,Finished Airing,14-Aug-21,DRAWIZ,"None found, add some",ILCA,Original,"Avant Garde, Horror",,4 min.,PG-13 - Teens 13 or older,0,,,
Youseiki Suikoden,Suikoden Demon Century,5.68,9536,10954,3,OVA,1,Finished Airing,25-Sep-93,"Konami,       Kadokawa Shoten",ADV Films,J.C.Staff,Light novel,"Action, Fantasy",Martial Arts,45 min.,R - 17+ (violence & profanity),2,,,
91 Daze,,5.68,8233,10955,5,Special,7,Finished Airing,"Nov 30, 2016 to Jul 5, 2017","None found, add some","None found, add some",Shuka,Original,Comedy,"Historical, Organized Crime",2 min. per ep.,PG-13 - Teens 13 or older,6,,,
Andromeda Stories,,5.68,10677,10956,2,TV Special,1,Finished Airing,22-Aug-82,"None found, add some","None found, add some",Toei Animation,Manga,"Action, Drama, Fantasy, Sci-Fi",Space,1 hr. 24 min.,R+ - Mild Nudity,3,,,
Aoi Sekai no Chuushin de,World War Blue,5.68,3103,10957,51,TV Special,3,Finished Airing,"Oct 20, 2012 to Apr 4, 2013","DAX Production,       S-Wood",Media Blasters,Fifth Avenue,Manga,"Action, Adventure, Comedy, Fantasy, Ecchi","Parody, Super Power",25 min. per ep.,R+ - Mild Nudity,60,Shounen,,
Bakugan: Legends,,5.68,14410,10958,791,ONA,13,Finished Airing,01-Mar-23,"None found, add some","None found, add some",TMS Entertainment,Original,"Action, Fantasy",Strategy Game,22 min. per ep.,PG - Children,3,,,
Bara no Hana to Joe,,5.68,12799,10959,1,Movie,1,Finished Airing,Mar-77,Sanrio,"None found, add some","None found, add some",Picture book,Drama,,20 min.,PG - Children,5,Kids,,
Channel 5.5 3rd Season,,5.68,13660,10960,988,ONA,4,Finished Airing,"Jul 31, 2014 to Oct 10, 2014","None found, add some","None found, add some",DLE,Unknown,Comedy,Parody,4 min. per ep.,PG-13 - Teens 13 or older,0,,,
Chouon Senshi Borgman: Lovers Rain,Sonic Soldier Borgman: Lovers Rain,5.68,12051,10961,1,Movie,1,Finished Airing,01-Dec-90,TOHO,ADV Films,Ashi Productions,Other,"Action, Sci-Fi",Mythology,33 min.,PG-13 - Teens 13 or older,2,,,
Cosplay Complex: Extra Identification,,5.68,9896,10962,3,OVA,1,Finished Airing,03-Jul-04,Lantis,"None found, add some",TNK,Original,Comedy,,5 min.,G - All Ages,1,,,
Fushigi na Elevator,The Elevator,5.68,14416,10963,789,Movie,1,Finished Airing,1991,"None found, add some","None found, add some","Yamamura Animation, Inc.",Unknown,Fantasy,,8 min.,G - All Ages,0,,,
Gang-aji Ttong,Doggy Poo,5.68,9834,10964,3,Movie,1,Finished Airing,25-Jul-03,"None found, add some","None found, add some",Itasca Studio,Picture book,Fantasy,,33 min.,G - All Ages,14,Kids,,
Genji,,5.68,11913,10965,1,OVA,2,Finished Airing,"May 21, 1992 to Oct 10, 1992","None found, add some","None found, add some",J.C.Staff,Unknown,Romance,"Historical, Time Travel",45 min. per ep.,R - 17+ (violence & profanity),2,,,
Ginga Hyouryuu Vifam Recaps,,5.68,15764,10966,547,OVA,2,Finished Airing,"Oct 28, 1984 to Dec 21, 1984","None found, add some","None found, add some",Sunrise,Unknown,"Action, Adventure, Sci-Fi",Mecha,50 min. per ep.,,0,,,
Himalaya no Hikari no Oukoku,,5.68,16641,10967,455,OVA,1,Finished Airing,10-Jul-99,Shinano Kikaku,"None found, add some",Toei Animation,Unknown,"Adventure, Fantasy",Music,26 min.,G - All Ages,0,,,
Hipira-kun Special,,5.68,14125,10968,865,Special,1,Finished Airing,29-Jan-14,"None found, add some","None found, add some",Sunrise,Picture book,"Comedy, Fantasy, Supernatural",Vampire,5 min.,PG - Children,0,Kids,,
Hot Minute: Gudetama,,5.68,12867,10969,1,ONA,1,Finished Airing,02-Nov-15,Sanrio,"None found, add some","None found, add some",Other,Comedy,,1 min.,G - All Ages,1,Kids,,
Hunter,,5.68,17570,10970,382,Movie,1,Finished Airing,14-Sep-17,"None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Horror",Psychological,8 min.,R+ - Mild Nudity,0,,,
It's My Life,,5.68,6871,10971,8,OVA,1,Finished Airing,30-Jan-19,Cloud22,"None found, add some",Creators in Pack,Manga,"Comedy, Fantasy",,14 min.,G - All Ages,10,,,
Je Bul Chal-ssi Iyagi,The Story of Mr. Sorry,5.68,14588,10972,749,Movie,1,Finished Airing,12-Mar-09,Korean Academy of Film Arts,"None found, add some","None found, add some",Unknown,"Comedy, Fantasy, Horror",,1 hr. 5 min.,PG-13 - Teens 13 or older,0,,,
Ansoku no Basho,,5.67,18816,10973,293,Movie,1,Finished Airing,2010,Geidai Animation,"None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,0,,,
Bab Mook Ja,,5.67,14255,10974,831,Movie,1,Finished Airing,2007,"None found, add some","None found, add some","None found, add some",Original,Slice of Life,,10 min.,G - All Ages,0,,,
Babel Nisei (2001),Babel II: Beyond Infinity,5.67,9129,10975,4,TV,13,Finished Airing,"Oct 5, 2001 to Dec 28, 2001","None found, add some",Media Blasters,Vega Entertainment,Manga,"Action, Adventure, Mystery, Sci-Fi, Supernatural",,24 min. per ep.,PG-13 - Teens 13 or older,3,Shounen,Fall 2001,Unknown
Bakuhatsu Gorou,,5.67,14075,10976,874,TV,26,Finished Airing,"Apr 3, 1970 to Sep 25, 1970",Tele-Cartoon Japan,"None found, add some",Eiken,Unknown,"Comedy, Sports",,25 min. per ep.,G - All Ages,0,,Spring 1970,Unknown
"Boku no Imouto wa ""Osaka Okan"": Haishin Gentei Osaka Okan.",,5.67,9021,10977,4,ONA,1,Finished Airing,29-Dec-12,"None found, add some","None found, add some",Charaction,Original,Comedy,,3 min.,PG-13 - Teens 13 or older,1,,,
Deimos no Hanayome: Ran no Kumikyoku,Bride of Deimos,5.67,7577,10978,6,OVA,1,Finished Airing,31-Aug-88,"Toei Video,       Akita Shoten","None found, add some",Madhouse,Manga,"Drama, Fantasy, Horror, Mystery, Supernatural","Mythology, Psychological",32 min.,R - 17+ (violence & profanity),19,Shoujo,,
Engimon,,5.67,14659,10979,735,Movie,1,Finished Airing,10-Mar-18,Half H.P Studio,"None found, add some","Usagi Ou,       Studio Nanahoshi",Original,,,24 min.,G - All Ages,1,,,
Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 2nd Season,,5.67,12939,10980,1,ONA,3,Finished Airing,"Nov 3, 2021 to Nov 17, 2021","None found, add some","None found, add some",AQUA ARIS,Web manga,"Boys Love, Fantasy",Isekai,2 min. per ep.,PG-13 - Teens 13 or older,0,,,
Fuuun Ishin Dai☆Shogun,Dai-Shogun: Great Revolution,5.67,4255,10981,27,TV,12,Finished Airing,"Apr 10, 2014 to Jun 26, 2014","None found, add some",Sentai Filmworks,"J.C.Staff,       A.C.G.T.",Original,Action,"Historical, Mecha",24 min. per ep.,R - 17+ (violence & profanity),31,,Spring 2014,Unknown
Gall Force: New Era,,5.67,10213,10982,2,OVA,2,Finished Airing,"Dec 1, 1991 to Jan 26, 1992",Artmic,Central Park Media,AIC,Original,"Action, Sci-Fi","Mecha, Military, Space",45 min. per ep.,R+ - Mild Nudity,0,,,
Goulart Knights: Evoked the Beginning Black,,5.67,6039,10983,11,OVA,1,Finished Airing,25-Dec-10,Lantis,"None found, add some",Studio Blanc.,Original,"Action, Drama, Fantasy",,22 min.,PG-13 - Teens 13 or older,18,,,
Hadashi Neko,,5.67,17253,10984,404,TV Special,1,Finished Airing,2011,Kobe Design University,"None found, add some","None found, add some",Original,"Adventure, Comedy",,2 min.,G - All Ages,0,,,
Hello Kitty no Kaguya-hime,,5.67,13604,10985,1,OVA,1,Finished Airing,21-Sep-93,Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,28 min.,G - All Ages,1,Kids,,
Hello Kitty no Kaguya-hime (2001),Hello Kitty in the Bamboo Princess,5.67,16009,10986,521,OVA,1,Finished Airing,24-Aug-01,Sanrio,ADV Films,Sanrio Digital,Unknown,Fantasy,,15 min.,G - All Ages,0,Kids,,
Hyoutan Suzume,,5.67,14645,10987,738,Movie,1,Finished Airing,10-Feb-59,"TOHO,       Otogi Production","None found, add some","None found, add some",Original,Fantasy,,54 min.,G - All Ages,0,,,
Idol Project,,5.67,10152,10988,2,OVA,4,Finished Airing,"Sep 22, 1995 to Oct 24, 1997",KSS,Media Blasters,Studio OX,Visual novel,"Adventure, Comedy, Sci-Fi, Ecchi","Idols (Female), Music",30 min. per ep.,PG-13 - Teens 13 or older,3,,,
Isekai Shoukan wa Nidome desu,Summoned to Another World for a Second Time,5.67,1549,10989,150,TV,12,Finished Airing,"Apr 9, 2023 to Jun 25, 2023","Futabasha,       BS11,       ABC Animation,       Jinnan Studio,       Bushiroad Move,       Crest","None found, add some",Studio Elle,Light novel,"Adventure, Comedy, Fantasy, Romance","Harem, Isekai",23 min. per ep.,PG-13 - Teens 13 or older,761,,Spring 2023,Sundays at 02:00 (JST)
Joleobban,The Senior Class,5.67,11618,10990,1,Movie,1,Finished Airing,29-Dec-16,"None found, add some","None found, add some",Studio Dadashow,Unknown,"Drama, Romance","Adult Cast, Visual Arts",1 hr. 21 min.,R+ - Mild Nudity,3,,,
Kaibutsu Gakushou,Notes on Monstropedia,5.67,15711,10991,554,Movie,1,Finished Airing,Nov-16,"None found, add some","None found, add some","Yamamura Animation, Inc.",Original,Avant Garde,,6 min.,G - All Ages,0,,,
Karasu Tengu Kabuto: Ougon no Me no Kemono,,5.67,11535,10992,1,OVA,1,Finished Airing,24-Jul-92,"KSS,       NHK","None found, add some","None found, add some",Unknown,"Action, Adventure, Drama",Historical,45 min.,R+ - Mild Nudity,1,,,
Kasa Jizou,,5.67,18427,10993,317,Movie,1,Finished Airing,1960,Gakken,"None found, add some","None found, add some",Other,Fantasy,Historical,9 min.,G - All Ages,0,,,
